,Date,% of Homes Decreasing in Value,% of Homes Increasing in Value,% of Listings with Price Reduction,Median % Reduction,Median List Price,Median List Price per Square Foot,Median Market Value (Single Family),Median Price 1 Bedroom,Median Price 2 Bedroom,Median Price 3 Bedroom,Median Price 4 Bedroom,Median Price 5 Bedroom,Sales per Month,Zip_Code,Month
756,2014-12-31,19.64,78.78,10.4712041884817,7.75,33000.0,32.3243243243243,33776.0,25591.0,32230.0,32588.0,35595.0,45973.0,27.0,46218,12
757,2015-01-31,20.18,78.26,19.526627218934898,11.135857461024498,31900.0,32.4007268451713,33717.0,25766.0,32214.0,32446.0,35691.0,46741.0,20.0,46218,01
758,2015-02-28,20.35,78.08,11.5183246073298,8.78493478839499,30000.0,31.9103648863035,33588.0,25796.0,32099.0,32283.0,35792.0,47253.0,11.0,46218,02
759,2015-03-31,14.21,84.2,16.1458333333333,13.586956521739099,30000.0,31.905826414023103,33005.0,25626.0,31640.0,31658.0,35444.0,46886.0,53.0,46218,03
760,2015-04-30,17.35,80.44,18.807339449541303,9.63855421686747,30000.0,30.487804878048802,32861.0,25779.0,31617.0,31473.0,35262.0,46313.0,18.0,46218,04
761,2015-05-31,23.03,73.68,16.8316831683168,10.1382251682853,29900.0,31.101511879049696,32589.0,25718.0,31385.0,31207.0,35203.0,46124.0,9.0,46218,05
762,2015-06-30,34.01,60.27,17.9372197309417,10.978750373798801,30000.0,33.1749049429658,32438.0,25862.0,31224.0,31053.0,35057.0,46152.0,20.0,46218,06
763,2015-07-31,47.29,46.71,13.3603238866397,10.0,30000.0,32.3243243243243,31949.0,25753.0,30684.0,30568.0,34381.0,45470.0,36.0,46218,07
764,2015-08-31,54.11,40.47,23.529411764705895,10.0,29900.0,30.9583333333333,31423.0,25461.0,30096.0,30045.0,33666.0,44635.0,22.0,46218,08
765,2015-09-30,55.34,39.53,12.0481927710843,10.0,30000.0,31.5346881569727,31147.0,25127.0,29763.0,29762.0,33311.0,44135.0,28.0,46218,09
766,2015-10-31,52.06,43.14,12.851405622489999,10.0,30000.0,32.258064516129,30956.0,24774.0,29515.0,29620.0,33345.0,44165.0,24.0,46218,10
767,2015-11-30,52.73,42.84,13.692946058091302,10.6918238993711,30000.0,30.3103308226259,30955.0,24571.0,29449.0,29663.0,33446.0,44008.0,11.0,46218,11
768,2015-12-31,17.61,79.97,8.23045267489712,10.0,30000.0,30.247067537336,30874.0,24131.0,29263.0,29680.0,33463.0,43758.0,20.0,46218,12
769,2016-01-31,15.91,81.76,10.2222222222222,10.020040080160301,30000.0,31.004989308624396,31163.0,23988.0,29446.0,30041.0,33751.0,43493.0,15.0,46218,01
770,2016-02-29,15.29,82.78,9.821428571428571,10.5555555555556,30000.0,31.9466631167909,31385.0,24016.0,29593.0,30345.0,33911.0,43669.0,12.0,46218,02
771,2016-03-31,14.86,83.04,7.860262008733621,7.692307692307691,32500.0,33.3333333333333,31680.0,24142.0,29867.0,30657.0,33979.0,43858.0,20.0,46218,03
772,2016-04-30,11.52,86.95,13.3574007220217,8.54545454545454,32000.0,33.817214339059,31627.0,24118.0,29883.0,30573.0,33793.0,44166.0,21.0,46218,04
773,2016-05-31,3.7,95.31,10.3703703703704,8.57319759787283,33000.0,34.664351851851805,31868.0,24239.0,30175.0,30765.0,33856.0,44384.0,18.0,46218,05
774,2016-06-30,2.52,96.62,9.55882352941176,10.6679287305122,34900.0,34.8691860465116,32288.0,24483.0,30605.0,31159.0,34308.0,45198.0,6.0,46218,06
993,2010-09-30,24.33,64.47,15.892420537897301,4.853793103448269,88900.0,68.3807439824945,80700.0,53389.0,69948.0,82546.0,109673.0,120745.0,30.0,46219,09
994,2010-10-31,25.41,62.73,18.6104218362283,5.96238495398159,89500.0,68.35703865791389,80470.0,52826.0,69211.0,82534.0,109575.0,120625.0,31.0,46219,10
995,2010-11-30,26.72,61.47,13.114754098360699,5.26870389884089,89500.0,69.6969696969697,79997.0,51884.0,68154.0,82307.0,109300.0,120336.0,28.0,46219,11
996,2010-12-31,25.32,63.18,10.1983002832861,4.35161009573543,86000.0,68.3333333333333,79438.0,50737.0,67141.0,81922.0,109288.0,120271.0,42.0,46219,12
997,2011-01-31,20.4,68.56,14.501510574018099,6.1490422146159895,84958.5,65.6899122807017,78837.0,49741.0,66142.0,81438.0,109081.0,119920.0,26.0,46219,01
998,2011-02-28,15.07,77.25,13.7931034482759,5.71428571428572,80000.0,65.07795083782389,78331.0,48840.0,65273.0,80987.0,108581.0,119530.0,17.0,46219,02
999,2011-03-31,12.02,81.89,16.010498687664,7.704160246533131,79900.0,64.1538553958159,77628.0,47708.0,64223.0,80324.0,107552.0,118908.0,23.0,46219,03
1000,2011-04-30,10.52,83.8,18.1333333333333,6.675567423230981,78900.0,64.46862599206351,76475.0,46449.0,62955.0,79132.0,105673.0,117911.0,30.0,46219,04
1001,2011-05-31,15.81,77.06,16.986301369863,6.304193800828509,79900.0,63.9778062313274,74900.0,45220.0,61323.0,77511.0,103357.0,116047.0,24.0,46219,05
1002,2011-06-30,20.95,71.31,22.0963172804533,4.767580452920139,79999.0,64.9182269228413,73541.0,44204.0,59923.0,76106.0,101408.0,114053.0,46.0,46219,06
1003,2011-07-31,21.75,69.43,17.9347826086957,6.28680587576576,85000.0,65.74021554169029,72810.0,43236.0,58877.0,75464.0,100825.0,112738.0,44.0,46219,07
1004,2011-08-31,20.7,71.67,18.1303116147309,4.81481481481482,85000.0,65.4200359389039,72678.0,42403.0,58449.0,75431.0,101293.0,112886.0,42.0,46219,08
1005,2011-09-30,20.71,72.63,14.670658682634699,5.780179506190981,85000.0,64.2469850621941,72775.0,41809.0,58386.0,75555.0,101848.0,113644.0,42.0,46219,09
1006,2011-10-31,20.16,72.92,15.8227848101266,5.882352941176469,79900.0,61.88925081433229,72543.0,41412.0,58267.0,75254.0,101316.0,113538.0,26.0,46219,10
1007,2011-11-30,17.99,75.92,11.214953271028,6.19524405506884,79900.0,61.778902221222204,72340.0,41307.0,58135.0,74986.0,100689.0,113372.0,23.0,46219,11
1008,2011-12-31,37.86,55.9,11.4864864864865,6.52564102564103,79400.0,60.677749360613795,71973.0,41645.0,57806.0,74609.0,99608.0,113017.0,51.0,46219,12
1009,2012-01-31,50.89,43.51,18.6379928315412,6.009240508846769,75000.0,60.069384215091105,71432.0,42136.0,57167.0,74087.0,98771.0,112685.0,35.0,46219,01
1010,2012-02-29,57.89,36.23,13.2575757575758,5.117110570110099,73500.0,58.406432748537995,70944.0,42477.0,56483.0,73610.0,98070.0,112301.0,25.0,46219,02
1011,2012-03-31,63.93,30.46,14.559386973180098,4.5495905368516905,79675.0,60.7410881801126,70889.0,42654.0,56070.0,73598.0,98354.0,112369.0,35.0,46219,03
1012,2012-04-30,63.18,31.64,13.3079847908745,4.45397202387379,87300.0,61.9344606877746,71301.0,42420.0,55889.0,74129.0,99310.0,113321.0,32.0,46219,04
1013,2012-05-31,61.9,32.5,14.7368421052632,4.34971809134597,82600.0,61.23047314424561,72205.0,42863.0,56281.0,75192.0,101030.0,114691.0,37.0,46219,05
1014,2012-06-30,61.47,33.01,14.234875444839899,5.06329113924051,78900.0,60.56468113191979,72902.0,43157.0,56795.0,76003.0,102010.0,116114.0,50.0,46219,06
1015,2012-07-31,64.6,30.47,17.7852348993289,5.561735261401559,79900.0,61.252268602540795,73673.0,43699.0,57521.0,76799.0,102689.0,117114.0,40.0,46219,07
1016,2012-08-31,68.9,26.68,15.7190635451505,5.0,79900.0,61.103351955307296,73753.0,43812.0,57712.0,76780.0,102473.0,117636.0,49.0,46219,08
1017,2012-09-30,71.35,24.23,18.6440677966102,4.34969410456062,77400.0,59.1539986781229,73863.0,44047.0,57892.0,76778.0,102759.0,118114.0,33.0,46219,09
1018,2012-10-31,71.97,23.89,16.1870503597122,6.338153757665629,79900.0,61.315789473684205,73953.0,44006.0,57882.0,76787.0,103604.0,119412.0,46.0,46219,10
1019,2012-11-30,71.96,23.88,12.132352941176501,7.28571428571428,79000.0,62.09795321637429,73759.0,43884.0,57717.0,76560.0,103911.0,119856.0,26.0,46219,11
1020,2012-12-31,64.44,28.66,10.037174721189599,5.405405405405411,79450.0,62.5,73608.0,43403.0,57422.0,76403.0,104443.0,120403.0,38.0,46219,12
1021,2013-01-31,51.42,39.75,11.923076923076902,6.286912047566661,79250.0,63.00578034682079,73542.0,42994.0,57475.0,76268.0,104603.0,120741.0,38.0,46219,01
1022,2013-02-28,51.17,39.83,16.2162162162162,5.1236310697849206,79900.0,63.8286189005975,73796.0,42628.0,57768.0,76536.0,105382.0,121413.0,28.0,46219,02
1023,2013-03-31,61.78,28.83,13.240418118466899,6.257822277847309,79974.5,65.0614754098361,73950.0,42621.0,58119.0,76638.0,105430.0,121513.0,37.0,46219,03
1024,2013-04-30,76.26,16.97,16.2420382165605,6.15789473684211,84900.0,65.8536833536834,74206.0,43020.0,58607.0,76868.0,105792.0,121581.0,49.0,46219,04
1025,2013-05-31,81.27,12.81,11.009174311926598,5.826810372635901,87900.0,68.0154142581888,74578.0,43177.0,59084.0,77161.0,105813.0,121974.0,52.0,46219,05
1026,2013-06-30,85.18,9.02,12.6153846153846,4.96831220813876,89900.0,68.6813186813187,75057.0,43276.0,59715.0,77501.0,106402.0,122277.0,44.0,46219,06
1027,2013-07-31,82.16,11.37,14.201183431952698,4.43305384514607,89448.5,67.697921224845,75310.0,43473.0,60157.0,77576.0,106958.0,123045.0,69.0,46219,07
1028,2013-08-31,70.28,21.84,18.181818181818198,4.6559493890285095,85000.0,66.56252366886311,75819.0,43939.0,60696.0,77991.0,108105.0,124178.0,70.0,46219,08
1029,2013-09-30,69.22,23.11,17.9153094462541,4.94512914013904,89000.0,66.6721133230305,76199.0,44277.0,60937.0,78407.0,108847.0,125340.0,59.0,46219,09
1030,2013-10-31,65.13,27.45,17.4657534246575,5.266261338273599,86500.0,65.4978197674419,76628.0,44555.0,61203.0,78887.0,109302.0,125839.0,52.0,46219,10
1031,2013-11-30,63.83,27.4,16.9014084507042,4.8863148863148895,84450.0,64.7702407002188,77208.0,44834.0,61712.0,79455.0,109760.0,126547.0,42.0,46219,11
1032,2013-12-31,57.9,31.99,11.8110236220472,6.84955005981867,84250.0,65.1444547996272,78057.0,45455.0,62617.0,80223.0,110412.0,127431.0,77.0,46219,12
1033,2014-01-31,60.75,30.31,15.418502202643198,6.328911138923651,84500.0,62.6071778539931,79289.0,46478.0,63760.0,81434.0,111574.0,129052.0,37.0,46219,01
1034,2014-02-28,53.93,37.33,10.1382488479263,6.83778371161549,83000.0,62.5,80626.0,47745.0,64868.0,82717.0,112978.0,131451.0,43.0,46219,02
1035,2014-03-31,49.0,41.88,18.502202643171803,5.26870389884089,84950.0,63.2620101248386,82010.0,48893.0,65962.0,84134.0,114830.0,134533.0,44.0,46219,03
1036,2014-04-30,27.62,64.51,15.4440154440154,4.9777777777777805,89900.0,67.0671378091873,82834.0,49265.0,66525.0,84957.0,115718.0,136353.0,52.0,46219,04
1037,2014-05-31,26.71,66.69,19.2028985507246,4.1025641025641,94900.0,67.0671378091873,82935.0,49330.0,66590.0,85077.0,115929.0,137051.0,56.0,46219,05
1038,2014-06-30,26.46,68.54,21.2328767123288,3.62928638688461,99000.0,70.3125,83020.0,49512.0,66428.0,85278.0,115661.0,137247.0,49.0,46219,06
1039,2014-07-31,26.47,68.48,25.3012048192771,4.04037593520064,95000.0,69.3856503971008,83240.0,49590.0,66448.0,85608.0,115543.0,137559.0,58.0,46219,07
1040,2014-08-31,29.69,65.08,20.6395348837209,4.0032025620496405,94999.0,67.9457059583243,83562.0,49639.0,66568.0,86041.0,115448.0,137052.0,50.0,46219,08
1041,2014-09-30,29.5,65.42,22.0055710306407,4.17014178482068,89900.0,66.47348484848479,83615.0,49562.0,66564.0,86099.0,115298.0,136296.0,49.0,46219,09
1042,2014-10-31,30.49,65.02,25.663716814159304,4.0,93000.0,66.573717948718,83733.0,50081.0,66806.0,86203.0,115209.0,135596.0,24.0,46219,10
1043,2014-11-30,35.92,59.84,17.431192660550497,5.31861036616293,89000.0,65.9080452068257,84100.0,50711.0,67135.0,86532.0,115595.0,135960.0,29.0,46219,11
1044,2014-12-31,37.78,58.09,13.6363636363636,5.4794728459827695,85000.0,65.13632996391621,84396.0,50904.0,67459.0,86789.0,115798.0,136401.0,50.0,46219,12
1045,2015-01-31,37.56,58.49,16.6666666666667,5.005005005005001,85000.0,64.7702407002188,84284.0,50324.0,67146.0,86662.0,115641.0,136319.0,22.0,46219,01
1046,2015-02-28,39.28,57.01,16.9811320754717,4.1779210595103295,85000.0,65.75621746674379,83852.0,49743.0,66818.0,86178.0,114700.0,135202.0,21.0,46219,02
1047,2015-03-31,37.28,58.79,15.2416356877323,4.829931972789111,89250.0,67.1565614022511,83293.0,49215.0,66200.0,85548.0,113701.0,134008.0,40.0,46219,03
1048,2015-04-30,41.04,53.73,13.870967741935502,4.54282598317932,89900.0,67.8067318132465,83330.0,49539.0,66327.0,85461.0,113713.0,134074.0,37.0,46219,04
1049,2015-05-31,42.71,50.8,14.0625,4.85074626865671,91000.0,69.5087724527102,83783.0,49968.0,66762.0,85854.0,114530.0,134898.0,45.0,46219,05
1050,2015-06-30,47.41,45.05,20.6896551724138,4.9049049049049005,90000.0,69.4864048338369,84138.0,50365.0,67269.0,86122.0,115463.0,135614.0,36.0,46219,06
1051,2015-07-31,57.18,35.36,18.8790560471976,4.3516479690858905,89900.0,67.85026757136289,84112.0,50456.0,67376.0,86095.0,115538.0,135073.0,71.0,46219,07
1052,2015-08-31,55.92,36.22,27.575757575757603,4.9017176728863205,89700.0,65.7213484511342,84016.0,50540.0,67385.0,85974.0,115288.0,134813.0,58.0,46219,08
1053,2015-09-30,59.57,32.98,22.1875,4.78468899521531,84925.0,65.8172262520089,84399.0,50907.0,67772.0,86344.0,115448.0,135175.0,70.0,46219,09
1054,2015-10-31,60.18,32.73,22.9032258064516,4.174228675136121,85000.0,64.84962406015039,84721.0,50762.0,67825.0,86694.0,115851.0,135747.0,46.0,46219,10
1055,2015-11-30,59.47,33.82,15.0170648464164,4.0032025620496405,89900.0,64.4329896907217,85146.0,50483.0,67948.0,87186.0,116634.0,136121.0,29.0,46219,11
1056,2015-12-31,33.18,59.49,14.285714285714299,5.664114644680019,86250.0,64.2770121891038,85552.0,50291.0,67930.0,87730.0,117372.0,136066.0,47.0,46219,12
1057,2016-01-31,30.4,62.52,15.2380952380952,5.83972719522592,79999.5,63.6058170427008,86443.0,50760.0,68650.0,88658.0,118528.0,136896.0,34.0,46219,01
1058,2016-02-29,31.33,62.14,15.2380952380952,6.19759073842303,80000.0,63.320825515947504,87131.0,51097.0,69105.0,89418.0,119625.0,137671.0,26.0,46219,02
1059,2016-03-31,29.78,63.47,12.446351931330499,3.7064492216456606,84900.0,65.8701624462494,87541.0,51513.0,69649.0,89809.0,120112.0,138023.0,46.0,46219,03
1060,2016-04-30,29.52,63.45,11.885245901639301,3.7430918595967104,91400.0,69.93006993006989,87547.0,51310.0,69530.0,89931.0,120130.0,137519.0,39.0,46219,04
1061,2016-05-31,36.01,54.8,12.7118644067797,4.05058299265179,89900.0,70.0,87628.0,51265.0,69556.0,90028.0,119914.0,137077.0,49.0,46219,05
1062,2016-06-30,32.14,59.09,13.0841121495327,5.13127822034579,89945.0,72.0305143480891,88135.0,51344.0,69654.0,90574.0,120589.0,137601.0,19.0,46219,06
1281,2010-09-30,33.37,52.24,20.4347826086957,3.9030762890617696,175000.0,123.762376237624,173622.0,112981.0,151889.0,171102.0,244024.0,343058.0,54.0,46220,09
1282,2010-10-31,33.54,50.62,19.6304849884527,3.57398141529665,174900.0,125.36308510979799,172313.0,111506.0,150639.0,169977.0,241760.0,339716.0,32.0,46220,10
1283,2010-11-30,35.26,49.3,15.211970074813001,4.00192133223301,174900.0,125.36308510979799,170996.0,109837.0,149311.0,168886.0,239688.0,336289.0,34.0,46220,11
1284,2010-12-31,32.3,52.58,12.054794520547901,3.7064492216456606,169900.0,121.058558558559,170904.0,109246.0,149275.0,168840.0,239624.0,336200.0,48.0,46220,12
1285,2011-01-31,34.91,49.17,16.9184290030211,2.90420836572595,169900.0,121.058558558559,171241.0,109523.0,149554.0,169190.0,239697.0,335606.0,31.0,46220,01
1286,2011-02-28,36.77,47.48,11.9533527696793,4.217298070050029,169900.0,124.289520426288,171245.0,109574.0,149757.0,169133.0,239331.0,335102.0,32.0,46220,02
1287,2011-03-31,35.79,49.56,15.625,3.22788896061975,169900.0,123.423821482554,170671.0,109206.0,149138.0,168521.0,238206.0,334334.0,39.0,46220,03
1288,2011-04-30,32.21,52.44,14.438502673796801,3.03214069132808,170000.0,128.64823348694298,169401.0,108248.0,148015.0,167215.0,236047.0,332192.0,38.0,46220,04
1289,2011-05-31,29.07,56.18,17.468354430379698,3.1833910034602098,169949.5,129.76190476190501,167706.0,107092.0,146138.0,165630.0,233209.0,328089.0,65.0,46220,05
1290,2011-06-30,24.83,59.21,19.1441441441441,3.1854904574789398,169999.5,129.852102973169,166805.0,106644.0,145076.0,164837.0,231386.0,324251.0,66.0,46220,06
1291,2011-07-31,26.18,57.87,18.9845474613687,3.4178916523381697,169999.5,126.293622141998,166742.0,106133.0,144656.0,164890.0,231405.0,323840.0,61.0,46220,07
1292,2011-08-31,30.8,53.98,18.6206896551724,3.6068269223889904,169900.0,123.63834422658,168190.0,106463.0,145747.0,166303.0,233470.0,326951.0,75.0,46220,08
1293,2011-09-30,31.86,53.53,21.039603960396,3.5964912280701804,169900.0,122.549019607843,169847.0,107311.0,147087.0,167798.0,235942.0,331376.0,52.0,46220,09
1294,2011-10-31,30.21,56.53,20.3045685279188,3.6761412774895,168625.0,122.548243981137,170335.0,108176.0,147353.0,168099.0,236504.0,332566.0,38.0,46220,10
1295,2011-11-30,30.86,56.87,19.1135734072022,3.9248774030172795,164950.0,115.37103654201599,170494.0,108869.0,147359.0,168115.0,236507.0,333089.0,50.0,46220,11
1296,2011-12-31,46.42,44.5,11.1111111111111,3.77778196263192,159900.0,113.930279958642,169651.0,108343.0,146537.0,167234.0,235362.0,331177.0,49.0,46220,12
1297,2012-01-31,56.48,36.51,16.1870503597122,3.84911470361817,159900.0,114.574015828415,168633.0,108035.0,145686.0,166186.0,234245.0,329328.0,38.0,46220,01
1298,2012-02-29,54.85,38.78,16.7224080267559,3.1533418320888704,166900.0,117.760942760943,167811.0,107616.0,144907.0,165423.0,233343.0,328421.0,23.0,46220,02
1299,2012-03-31,65.09,28.31,13.1901840490798,2.85877644368211,179900.0,120.728905034872,168424.0,108442.0,145307.0,166028.0,234487.0,330113.0,49.0,46220,03
1300,2012-04-30,67.21,25.32,17.492711370262402,3.28172299932255,179900.0,127.023050514958,169833.0,109037.0,146284.0,167391.0,236856.0,333301.0,47.0,46220,04
1301,2012-05-31,67.5,24.93,19.5906432748538,3.5446402568604,179900.0,129.453681710214,172018.0,110503.0,148153.0,169430.0,240489.0,338744.0,83.0,46220,05
1302,2012-06-30,69.61,23.39,16.0919540229885,2.94290759270159,174400.0,125.16625727802,172844.0,110734.0,148840.0,170175.0,241807.0,342062.0,90.0,46220,06
1303,2012-07-31,68.38,25.03,17.8461538461538,3.59858491054688,168500.0,125.648651274662,173685.0,110932.0,149763.0,170903.0,242783.0,344863.0,73.0,46220,07
1304,2012-08-31,68.43,24.93,22.5165562913907,3.3585997750513195,165000.0,125.809352517986,173269.0,110158.0,149454.0,170465.0,242140.0,344710.0,80.0,46220,08
1305,2012-09-30,68.51,24.61,20.6896551724138,3.45065562456867,164900.0,123.34070796460199,173366.0,109517.0,149710.0,170514.0,242497.0,344909.0,54.0,46220,09
1306,2012-10-31,67.96,26.26,16.2068965517241,3.92207792207793,165000.0,124.44037728528099,174169.0,109491.0,150650.0,171223.0,243963.0,347531.0,61.0,46220,10
1307,2012-11-30,68.38,25.92,14.341085271317802,3.2130584192439904,165000.0,125.0,173806.0,108398.0,150471.0,170845.0,243651.0,346934.0,42.0,46220,11
1308,2012-12-31,66.8,25.03,10.924369747899199,3.03214069132808,169900.0,125.107674236492,174186.0,107881.0,150551.0,171198.0,243915.0,347608.0,53.0,46220,12
1309,2013-01-31,53.2,35.32,13.8211382113821,3.10648179374271,169900.0,128.642487137036,174381.0,107239.0,150360.0,171495.0,243811.0,347394.0,45.0,46220,01
1310,2013-02-28,55.56,31.93,17.472118959107803,3.6979166666666696,169900.0,128.022317087733,175773.0,107557.0,151492.0,172788.0,245519.0,350063.0,29.0,46220,02
1311,2013-03-31,40.14,48.26,16.3987138263666,2.94290759270159,169900.0,129.610589378238,176369.0,107810.0,152343.0,173299.0,246191.0,350951.0,49.0,46220,03
1312,2013-04-30,43.94,44.53,14.759036144578301,3.03030303030303,174900.0,138.762626262626,177703.0,108790.0,153781.0,174584.0,248120.0,353965.0,79.0,46220,04
1313,2013-05-31,49.39,37.41,18.156424581005602,3.47598355993206,174900.0,136.361095584125,179084.0,110199.0,155123.0,175868.0,249676.0,355845.0,99.0,46220,05
1314,2013-06-30,53.98,35.25,18.630136986301398,2.8653530377668304,174999.0,133.795842249168,180662.0,112260.0,156683.0,177277.0,251839.0,358527.0,94.0,46220,06
1315,2013-07-31,60.31,29.45,18.9333333333333,3.0786286883847795,175900.0,133.4650208109,181415.0,114664.0,157557.0,177825.0,252788.0,358915.0,87.0,46220,07
1316,2013-08-31,58.74,31.49,18.5185185185185,3.22788896061975,173500.0,131.519274376417,182666.0,117363.0,158804.0,179004.0,255008.0,361691.0,106.0,46220,08
1317,2013-09-30,57.43,32.48,25.2777777777778,2.85877644368211,169900.0,131.152963978217,183955.0,119168.0,159743.0,180308.0,256928.0,364731.0,74.0,46220,09
1318,2013-10-31,59.73,31.2,24.6418338108883,2.90065264684554,169900.0,130.533834586466,184908.0,120150.0,160299.0,181366.0,258514.0,367393.0,77.0,46220,10
1319,2013-11-30,63.93,27.23,16.9811320754717,3.21100917431193,169900.0,126.58655063907699,186458.0,121600.0,161506.0,182904.0,260895.0,371238.0,52.0,46220,11
1320,2013-12-31,71.49,21.32,13.214285714285701,3.5100035100035094,169900.0,129.582114162013,187908.0,123694.0,162964.0,184322.0,263393.0,375230.0,57.0,46220,12
1321,2014-01-31,72.1,20.38,17.551020408163303,3.17180616740088,164900.0,124.78386167146999,190345.0,125526.0,165280.0,186571.0,267301.0,381471.0,41.0,46220,01
1322,2014-02-28,72.22,20.36,16.033755274261598,3.56411093687765,164900.0,122.64361405465701,192810.0,128095.0,167050.0,188919.0,271547.0,386538.0,42.0,46220,02
1323,2014-03-31,71.42,21.04,14.915254237288101,3.3333333333333304,169900.0,128.584558823529,195857.0,130024.0,169098.0,191800.0,276718.0,392709.0,74.0,46220,03
